subject,itemID,order,condition,word,JP,rating,RaterA,RaterB,Agreement,Final
14,19,14,1,bitter experience,苦い経験,1,1,1,TRUE,1
14,20,62,1,big eyes,大きな目,3,1,1,TRUE,1
14,21,45,1,high price,高額,3,1,1,TRUE,1
14,22,29,1,strong wind,強風,2,1,1,TRUE,1
14,23,17,1,clean water,清潔な水,2,1,1,TRUE,1
14,24,68,2,bad debt,負債,3,0,0,TRUE,0
14,25,7,2,bare feet,裸足,1,1,1,TRUE,1
14,26,31,2,brief moment,僅かの間,3,1,1,TRUE,1
14,27,6,2,broad daylight,幅広い日光,4,0,0,TRUE,0
14,28,27,2,busy road,交通量が多い道,3,1,1,TRUE,1
14,29,9,2,careful attention,しっかり注意する,4,1,1,TRUE,1
14,30,66,2,coming months,翌月,3,1,1,TRUE,1
14,31,55,2,early bird,早起き,2,0,1,FALSE,1
14,32,12,2,easy decision,さっと決断する,3,0,1,FALSE,0
14,33,36,2,false teeth,ごまかし,4,0,0,TRUE,0
14,34,67,2,flat rate,横ばいのレート,3,0,0,TRUE,0
14,35,13,2,free speech,表現の自由,2,1,1,TRUE,1
14,36,11,2,full understanding,充分な理解,2,1,1,TRUE,1
14,37,48,2,hard luck,なかなかない幸運,4,0,0,TRUE,0
14,38,8,2,low speed,低速度,2,1,1,TRUE,1
14,39,37,2,lucky guess,よい推測,4,0,0,TRUE,0
14,40,5,2,open arms,偏見なく,4,0,0,TRUE,0
14,41,52,2,poor health,不健康,3,1,1,TRUE,1
14,42,53,2,proud parents,誇り高き両親,4,0,0,TRUE,0
14,43,61,2,quick look,ちょっと見る,3,1,1,TRUE,1
14,44,54,2,sharp rise,急上昇,3,1,1,TRUE,1
14,45,1,2,short notice,喫緊の通知,3,0,0,TRUE,0
14,46,10,2,slow learner,時間をかけて学習する人,3,1,1,TRUE,1
14,47,57,3,active personality,積極的な性格,2,,,,
14,48,20,3,cheap pay,僅かな支払い,2,,,,
14,49,60,3,dark society,暗黒の社会,4,,,,
14,50,51,3,delicious season,美味しい季節,4,,,,
14,51,39,3,far eye,視野が広い,4,,,,
14,52,26,3,frank question,率直な質問,3,,,,
14,53,3,3,hot battle,熱い闘い,1,,,,
14,54,40,3,light content,内容が薄い,4,,,,
14,55,44,3,narrow thought,狭い考え方,4,,,,
14,56,35,3,pretty animal,かわいい動物,2,,,,
14,57,34,3,quiet war,静かなる戦争,3,,,,
14,58,15,3,severe home,住み難い家,4,,,,
14,59,32,3,shallow injury,浅い傷,3,,,,
14,60,42,3,silent force,沈黙の力,4,,,,
14,61,59,3,slim branch,細い枝,3,,,,
14,62,4,3,soft atmosphere,穏やかな雰囲気,1,,,,
14,63,22,3,straight heart,真っ直ぐな想い,4,,,,
14,64,50,3,sweet judgment,甘い判断,4,,,,
14,65,69,3,tall danger,危険が高い,4,,,,
14,66,25,3,warm gift,あたたかい贈り物,3,,,,
14,67,64,3,weak rain ,小雨,3,,,,
14,68,23,3,wide market,幅広い市場,3,,,,
14,69,65,3,yellow voice,黄色い声,4,,,,
15,1,15,1,thick fog,深い霧,3,1,1,TRUE,1
15,2,8,1,stupid idea,馬鹿な考え,1,1,1,TRUE,1
15,3,60,1,thin lips ,薄い唇,1,1,1,TRUE,1
15,4,7,1,deep love,心からの愛,1,1,1,TRUE,1
15,5,10,1,small room,小さい部屋,1,1,1,TRUE,1
15,6,6,1,long sleep,長時間睡眠,1,1,1,TRUE,1
15,7,69,1,cold tea,冷たいお茶,1,1,1,TRUE,1
15,8,39,1,broken window,割れた窓,1,1,1,TRUE,1
15,9,36,1,final year,最後の年,2,1,1,TRUE,1
15,10,12,1,front tire,前輪,1,1,1,TRUE,1
15,11,25,1,famous person,有名人,1,1,1,TRUE,1
15,12,43,1,good news,いい知らせ,1,1,1,TRUE,1
15,13,21,1,economic growth,経済成長,1,1,1,TRUE,1
15,14,33,1,black hole,ブラックホール,1,1,1,TRUE,1
15,15,66,1,near future,近い将来,1,1,1,TRUE,1
15,16,59,1,tragic deaths,非業の死,4,1,0,FALSE,1
15,17,30,1,beautiful woman,美人,1,1,1,TRUE,1
15,18,11,1,handsome man,かっこいい男,1,1,1,TRUE,1
15,19,51,1,bitter experience,苦い経験,1,1,1,TRUE,1
15,20,22,1,big eyes,大きな目,1,1,1,TRUE,1
15,21,57,1,high price,高価,1,1,1,TRUE,1
15,22,41,1,strong wind,強風,1,1,1,TRUE,1
15,23,48,1,clean water,きれいな水,1,1,1,TRUE,1
15,24,46,2,bad debt,悪い借金,2,0,0,TRUE,0
15,25,19,2,bare feet,はだし,1,1,1,TRUE,1
15,26,42,2,brief moment,短い時間,2,1,1,TRUE,1
15,27,35,2,broad daylight,日当たり良好,3,0,0,TRUE,0
15,28,65,2,busy road,混雑した道,1,1,1,TRUE,1
15,29,64,2,careful attention,警戒,2,1,0,FALSE,1
15,30,1,2,coming months,来月,1,1,1,TRUE,1
15,31,50,2,early bird,朝に飛ぶ鳥,4,0,0,TRUE,0
15,32,24,2,easy decision,簡単な決断,2,1,1,TRUE,1
15,33,20,2,false teeth,虫歯,3,0,0,TRUE,0
15,34,34,2,flat rate,傾斜率,4,0,0,TRUE,0
15,35,4,2,free speech,自由なスピーチ,1,0,0,TRUE,0
15,36,52,2,full understanding,完全に理解した,2,1,1,TRUE,1
15,37,47,2,hard luck,致命的欠陥,3,0,0,TRUE,0
15,38,61,2,low speed,低速,1,1,1,TRUE,1
15,39,67,2,lucky guess,ひらめき,3,0,0,TRUE,0
15,40,28,2,open arms,広げた腕,3,0,0,TRUE,0
15,41,26,2,poor health,不健康,1,1,1,TRUE,1
15,42,13,2,proud parents,自慢できる両親,2,0,0,TRUE,0
15,43,27,2,quick look,素早く見る,2,1,1,TRUE,1
15,44,37,2,sharp rise,急成長,1,1,1,TRUE,1
15,45,40,2,short notice,すぐに理解する,3,0,0,TRUE,0
15,46,49,2,slow learner,理解の遅い人,3,1,1,TRUE,1
15,47,63,3,active personality,行動力のある人柄,2,,,,
15,48,5,3,cheap pay,安い賃金,2,,,,
15,49,56,3,dark society,闇社会,3,,,,
15,50,62,3,delicious season,食事がおいしい季節,3,,,,
15,51,55,3,far eye,遠くまで見える目,3,,,,
15,52,44,3,frank question,気軽な質問,2,,,,
15,53,14,3,hot battle,熱い瓶,4,,,,
15,54,3,3,light content,明るい内容,2,,,,
15,55,32,3,narrow thought,狭い考え,3,,,,
15,56,54,3,pretty animal,かわいい動物,1,,,,
15,57,38,3,quiet war,静かなる戦い,3,,,,
15,58,9,3,severe home,荒れ果てた家,3,,,,
15,59,18,3,shallow injury,軽傷,4,,,,
15,60,2,3,silent force,静かな力,3,,,,
15,61,16,3,slim branch,細い枝,2,,,,
15,62,29,3,soft atmosphere,緩い環境,4,,,,
15,63,58,3,straight heart,まっすぐな心,3,,,,
15,64,23,3,sweet judgment,甘い判断,2,,,,
15,65,53,3,tall danger,背の高い危険人物,4,,,,
15,66,68,3,warm gift,心温まる贈り物,4,,,,
15,67,17,3,weak rain ,弱い雨,1,,,,
15,68,31,3,wide market,幅広い市場,2,,,,
15,69,45,3,yellow voice,黄色い声援,2,,,,
16,1,48,1,thick fog,,4,0,0,TRUE,0
16,2,54,1,stupid idea,馬鹿げた考え,1,1,1,TRUE,1
16,3,20,1,thin lips ,薄い唇,1,1,1,TRUE,1
16,4,45,1,deep love,深い愛,1,1,1,TRUE,1
16,5,7,1,small room,小さい部屋,1,1,1,TRUE,1
16,6,24,1,long sleep,長時間の睡眠,3,1,1,TRUE,1
16,7,42,1,cold tea,冷たいお茶,1,1,1,TRUE,1
16,8,68,1,broken window,壊れた窓,1,1,1,TRUE,1
16,9,53,1,final year,最後の年,1,1,1,TRUE,1
16,10,67,1,front tire,前輪,4,1,1,TRUE,1
16,11,62,1,famous person,有名な人,1,1,1,TRUE,1
16,12,60,1,good news,いいニュース,1,1,1,TRUE,1
16,13,18,1,economic growth,経済成長,1,1,1,TRUE,1
16,14,12,1,black hole,ブラックホール,1,1,1,TRUE,1
16,15,49,1,near future,近い将来,1,1,1,TRUE,1
16,16,11,1,tragic deaths,,4,0,0,TRUE,0
16,17,39,1,beautiful woman,美しい女性,1,1,1,TRUE,1
16,18,1,1,handsome man,かっこいい男の人,1,1,1,TRUE,1
16,19,21,1,bitter experience,苦い経験,1,1,1,TRUE,1
16,20,50,1,big eyes,大きい目,1,1,1,TRUE,1
16,21,23,1,high price,高値,2,1,1,TRUE,1
16,22,37,1,strong wind,強い風,1,1,1,TRUE,1
16,23,55,1,clean water,きれいな水,1,1,1,TRUE,1
16,24,61,1,bad debt,,4,0,0,TRUE,0
16,25,43,2,bare feet,裸足,1,1,1,TRUE,1
16,26,63,2,brief moment,手紙の瞬間,4,0,0,TRUE,0
16,27,25,2,broad daylight,,4,0,0,TRUE,0
16,28,5,2,busy road,忙しい道,2,1,1,TRUE,1
16,29,30,2,careful attention,気を付けるべき注意,4,1,0,FALSE,0
16,30,44,2,coming months,もうすぐ来る月,3,1,1,TRUE,1
16,31,9,2,early bird,速い鳥,1,0,0,TRUE,0
16,32,19,2,easy decision,簡単な決定,3,1,1,TRUE,1
16,33,14,2,false teeth,間違った歯,3,0,0,TRUE,0
16,34,17,2,flat rate,フラットなレート,3,0,0,TRUE,0
16,35,41,2,free speech,自由なスピーチ,1,0,0,TRUE,0
16,36,22,2,full understanding,深い理解,4,1,1,TRUE,1
16,37,40,2,hard luck,厳しい運,2,1,1,TRUE,1
16,38,34,2,low speed,ロースピード,1,1,0,FALSE,1
16,39,66,2,lucky guess,ラッキーな推測,1,0,1,FALSE,0
16,40,8,2,open arms,広げられた腕,3,0,0,TRUE,0
16,41,15,2,poor health,貧しい健康,3,0,1,FALSE,0
16,42,58,2,proud parents,誇り高い親,3,0,0,TRUE,0
16,43,65,2,quick look,素早く見る,1,1,1,TRUE,1
16,44,33,2,sharp rise,鋭く昇る,4,1,1,TRUE,1
16,45,28,2,short notice,短い気づき,4,0,0,TRUE,0
16,46,35,2,slow learner,遅い学習者,1,0,1,FALSE,0
16,47,64,3,active personality,積極的なパーソナリティ,2,,,,
16,48,56,3,cheap pay,安い支払い,3,,,,
16,49,13,3,dark society,暗い社会,2,,,,
16,50,3,3,delicious season,おいしい季節,2,,,,
16,51,10,3,far eye,遠い目,2,,,,
16,52,16,3,frank question,フランクな質問,3,,,,
16,53,4,3,hot battle,熱いバトル,2,,,,
16,54,36,3,light content,光るもの,3,,,,
16,55,38,3,narrow thought,,4,,,,
16,56,31,3,pretty animal,可愛い動物,1,,,,
16,57,27,3,quiet war,静かな戦争,1,,,,
16,58,2,3,severe home,,4,,,,
16,59,32,3,shallow injury,,4,,,,
16,60,69,3,silent force,静かな力,3,,,,
16,61,29,3,slim branch,スリムな枝,3,,,,
16,62,57,3,soft atmosphere,柔らかい雰囲気,1,,,,
16,63,26,3,straight heart,まっすぐな心,2,,,,
16,64,51,3,sweet judgment,甘い判決,1,,,,
16,65,47,3,tall danger,高い危険,3,,,,
16,66,59,3,warm gift,温かいギフト,2,,,,
16,67,52,3,weak rain ,弱い雨,1,,,,
16,68,6,3,wide market,広いマーケット,2,,,,
16,69,46,3,yellow voice,黄色い声援,1,,,,
17,1,25,1,thick fog,薄い霧,4,0,0,TRUE,0
17,2,6,1,stupid idea,愚かな考え,1,1,1,TRUE,1
17,3,54,1,thin lips ,フレンチキス,4,0,0,TRUE,0
17,4,31,1,deep love,深い愛,1,1,1,TRUE,1
17,5,42,1,small room,小さな部屋,1,1,1,TRUE,1
17,6,39,1,long sleep,長い睡眠,1,1,1,TRUE,1
17,7,17,1,cold tea,冷たいお茶,1,1,1,TRUE,1
17,8,9,1,broken window,壊れた窓,2,1,1,TRUE,1
17,9,24,1,final year,最後の年,2,1,1,TRUE,1
17,10,46,1,front tire,,4,0,0,TRUE,0
17,11,3,1,famous person,有名人,1,1,1,TRUE,1
17,12,1,1,good news,良い知らせ,1,1,1,TRUE,1
17,13,43,1,economic growth,経済成長,1,1,1,TRUE,1
17,14,62,1,black hole,ブラックホール,2,1,1,TRUE,1
17,15,52,1,near future,近い将来,1,1,1,TRUE,1
17,16,44,1,tragic deaths,,4,0,0,TRUE,0
17,17,12,1,beautiful woman,美人,1,1,0,FALSE,1
17,18,64,1,handsome man,容姿が整った男性,1,1,1,TRUE,1
17,19,29,1,bitter experience,濃い経験,4,0,0,TRUE,0
17,20,50,1,big eyes,大きな目,1,1,1,TRUE,1
17,21,32,1,high price,高価格,1,1,1,TRUE,1
17,22,45,1,strong wind,強風,1,1,1,TRUE,1
17,23,15,1,clean water,きれいな水,1,1,1,TRUE,1
17,24,48,2,bad debt,良くない掛け金,4,0,0,TRUE,0
17,25,23,2,bare feet,,4,0,0,TRUE,0
17,26,68,2,brief moment,ちょっとした間,1,1,1,TRUE,1
17,27,33,2,broad daylight,,4,0,0,TRUE,0
17,28,21,2,busy road,混み合う通り,1,1,1,TRUE,1
17,29,18,2,careful attention,十分な注意,1,1,1,TRUE,1
17,30,8,2,coming months,来月,4,1,1,TRUE,1
17,31,47,2,early bird,早起き,2,0,1,FALSE,1
17,32,5,2,easy decision,安易な結論,3,0,1,FALSE,1
17,33,40,2,false teeth,虫歯,2,0,0,TRUE,0
17,34,55,2,flat rate,あまり変化しない,3,0,0,TRUE,0
17,35,41,2,free speech,自由な演説,2,0,0,TRUE,0
17,36,13,2,full understanding,完全に理解,2,1,1,TRUE,1
17,37,28,2,hard luck,強運,3,0,0,TRUE,0
17,38,2,2,low speed,遅い速度,1,1,1,TRUE,1
17,39,38,2,lucky guess,都合の良い推測,3,0,0,TRUE,0
17,40,27,2,open arms,,4,0,0,TRUE,0
17,41,26,2,poor health,不健康,2,1,1,TRUE,1
17,42,35,2,proud parents,,4,0,0,TRUE,0
17,43,10,2,quick look,パット見,2,1,1,TRUE,1
17,44,65,2,sharp rise,緩やかな上昇,1,1,0,FALSE,0
17,45,59,2,short notice,気づきにくい,4,0,0,TRUE,0
17,46,57,2,slow learner,学習が遅い人,2,1,1,TRUE,1
17,47,36,3,active personality,積極的な性格,1,,,,
17,48,4,3,cheap pay,安い賃金,3,,,,
17,49,63,3,dark society,悪い社会,2,,,,
17,50,19,3,delicious season,繁盛期,4,,,,
17,51,30,3,far eye,遠視,2,,,,
17,52,61,3,frank question,自由な質問,3,,,,
17,53,7,3,hot battle,激戦,2,,,,
17,54,20,3,light content,,4,,,,
17,55,16,3,narrow thought,狭い思考,3,,,,
17,56,37,3,pretty animal,かわいい動物,1,,,,
17,57,60,3,quiet war,冷戦,3,,,,
17,58,53,3,severe home,別荘,3,,,,
17,59,69,3,shallow injury,浅い傷,1,,,,
17,60,58,3,silent force,見えない力,3,,,,
17,61,51,3,slim branch,,4,,,,
17,62,49,3,soft atmosphere,穏やかな大気,3,,,,
17,63,11,3,straight heart,真っ直ぐな心,3,,,,
17,64,34,3,sweet judgment,緩い判定,3,,,,
17,65,22,3,tall danger,,4,,,,
17,66,66,3,warm gift,温かな贈り物,3,,,,
17,67,56,3,weak rain ,小雨,1,,,,
17,68,67,3,wide market,公開市場,2,,,,
17,69,14,3,yellow voice,歓声,1,,,,
18,1,19,1,thick fog,,4,0,0,TRUE,0
18,2,28,1,stupid idea,馬鹿げたアイデア,2,1,1,TRUE,1
18,3,67,1,thin lips ,薄い唇,2,1,1,TRUE,1
18,4,22,1,deep love,深い愛情,2,1,1,TRUE,1
18,5,1,1,small room,小さな部屋,1,1,1,TRUE,1
18,6,40,1,long sleep,長い睡眠,2,1,1,TRUE,1
18,7,44,1,cold tea,冷たいお茶,1,1,1,TRUE,1
18,8,24,1,broken window,壊れた窓,1,1,1,TRUE,1
18,9,26,1,final year,晩年,2,0,1,FALSE,0
18,10,31,1,front tire,,4,0,0,TRUE,0
18,11,18,1,famous person,著名人,2,1,1,TRUE,1
18,12,52,1,good news,良い知らせ,1,1,1,TRUE,1
18,13,23,1,economic growth,経済成長,1,1,1,TRUE,1
18,14,14,1,black hole,ブラックホール,2,1,1,TRUE,1
18,15,34,1,near future,近い未来,2,1,1,TRUE,1
18,16,17,1,tragic deaths,,4,0,0,TRUE,0
18,17,5,1,beautiful woman,きれいな女性,1,1,1,TRUE,1
18,18,33,1,handsome man,,4,0,0,TRUE,0
18,19,50,1,bitter experience,苦い経験,3,1,1,TRUE,1
18,20,29,1,big eyes,大きな目,1,1,1,TRUE,1
18,21,60,1,high price,高い値段,1,1,1,TRUE,1
18,22,15,1,strong wind,強い風,1,1,1,TRUE,1
18,23,9,1,clean water,きれいな水,1,1,1,TRUE,1
18,24,43,1,bad debt,,4,0,0,TRUE,0
18,25,35,2,bare feet,裸足,2,1,1,TRUE,1
18,26,53,2,brief moment,短い瞬間,2,1,1,TRUE,1
18,27,21,2,broad daylight,,4,0,0,TRUE,0
18,28,6,2,busy road,交通量の多い道路,2,1,1,TRUE,1
18,29,2,2,careful attention,深い注意,1,1,1,TRUE,1
18,30,62,2,coming months,翌月,4,1,1,TRUE,1
18,31,48,2,early bird,事前受付,4,1,1,TRUE,1
18,32,56,2,easy decision,簡単な指示,2,0,0,TRUE,0
18,33,42,2,false teeth,,4,0,0,TRUE,0
18,34,37,2,flat rate,平らな,4,0,0,TRUE,0
18,35,54,2,free speech,自由な発言,3,1,0,FALSE,0
18,36,69,2,full understanding,完全な理解,2,1,1,TRUE,1
18,37,51,2,hard luck,,4,0,0,TRUE,0
18,38,49,2,low speed,低い速度,1,1,1,TRUE,1
18,39,63,2,lucky guess,都合の良い推測,2,0,0,TRUE,0
18,40,46,2,open arms,,4,0,0,TRUE,0
18,41,65,2,poor health,健康状態が悪い,2,1,1,TRUE,1
18,42,61,2,proud parents,誇りのある親,3,0,0,TRUE,0
18,43,55,2,quick look,ちょっと見る,3,1,1,TRUE,1
18,44,7,2,sharp rise,鋭い,4,1,0,FALSE,0
18,45,59,2,short notice,ちょっとした気づき,3,0,0,TRUE,0
18,46,3,2,slow learner,ゆっくりとした学習者,3,0,0,TRUE,0
18,47,41,3,active personality,積極性,3,,,,
18,48,39,3,cheap pay,安価な支払い,4,,,,
18,49,13,3,dark society,黒い社会,2,,,,
18,50,27,3,delicious season,美味しい季節,4,,,,
18,51,68,3,far eye,遠い目,4,,,,
18,52,36,3,frank question,簡単な質問,2,,,,
18,53,16,3,hot battle,熱戦,2,,,,
18,54,20,3,light content,簡単な内容,2,,,,
18,55,11,3,narrow thought,狭い考え,4,,,,
18,56,66,3,pretty animal,可愛い動物,2,,,,
18,57,30,3,quiet war,終戦,2,,,,
18,58,45,3,severe home,,4,,,,
18,59,57,3,shallow injury,,4,,,,
18,60,64,3,silent force,無言の圧力,2,,,,
18,61,12,3,slim branch,小枝,2,,,,
18,62,47,3,soft atmosphere,柔らかい雰囲気,4,,,,
18,63,38,3,straight heart,純粋,3,,,,
18,64,58,3,sweet judgment,甘い判決,3,,,,
18,65,4,3,tall danger,背の高いダンサー,1,,,,
18,66,32,3,warm gift,温かな贈り物,3,,,,
18,67,8,3,weak rain ,小雨,2,,,,
18,68,25,3,wide market,広い市場,2,,,,
18,69,10,3,yellow voice,黄色い声援,2,,,,
19,1,11,1,thick fog,厚い霧,1,1,1,TRUE,1
19,2,45,1,stupid idea,馬鹿げた考え,1,1,1,TRUE,1
19,3,44,1,thin lips ,薄い唇,1,1,1,TRUE,1
19,4,64,1,deep love,深い愛,1,1,1,TRUE,1
19,5,10,1,small room,小さな部屋,1,1,1,TRUE,1
19,6,28,1,long sleep,長い睡眠,1,1,1,TRUE,1
19,7,53,1,cold tea,冷たいお茶,1,1,1,TRUE,1
19,8,42,1,broken window,壊れた窓,1,1,1,TRUE,1
19,9,46,1,final year,最終年,1,1,1,TRUE,1
19,10,13,1,front tire,前のタイヤ,1,1,1,TRUE,1
19,11,26,1,famous person,有名な人,1,1,1,TRUE,1
19,12,56,1,good news,良い知らせ,1,1,1,TRUE,1
19,13,27,1,economic growth,経済成長,1,1,1,TRUE,1
19,14,37,1,black hole,ブラックホール,1,1,1,TRUE,1
19,15,65,1,near future,近い将来,1,1,1,TRUE,1
19,16,49,1,tragic deaths,,4,0,0,TRUE,0
19,17,25,1,beautiful woman,美しい女の人,1,1,1,TRUE,1
19,18,51,1,handsome man,格好いい男の人,1,1,1,TRUE,1
19,19,66,1,bitter experience,苦い経験,1,1,1,TRUE,1
19,20,12,1,big eyes,大きな目,1,1,1,TRUE,1
19,21,4,1,high price,高い価格,1,1,1,TRUE,1
19,22,22,1,strong wind,強い風,1,1,1,TRUE,1
19,23,31,1,clean water,きれいな水,1,1,1,TRUE,1
19,24,18,1,bad debt,,4,0,0,TRUE,0
19,25,40,2,bare feet,裸足,1,1,1,TRUE,1
19,26,15,2,brief moment,一瞬,2,1,1,TRUE,1
19,27,33,2,broad daylight,広い日差し,3,0,0,TRUE,0
19,28,24,2,busy road,交通量が多い道路,1,1,1,TRUE,1
19,29,32,2,careful attention,注意深い注意,3,1,0,FALSE,0
19,30,59,2,coming months,来月,1,1,1,TRUE,1
19,31,67,2,early bird,朝方の鳥,3,0,0,TRUE,1
19,32,61,2,easy decision,簡単な判断,2,1,1,TRUE,1
19,33,55,2,false teeth,偽物の歯,2,1,1,TRUE,1
19,34,17,2,flat rate,平らな数値,4,0,0,TRUE,0
19,35,8,2,free speech,自由なスピーチ,1,0,0,TRUE,0
19,36,23,2,full understanding,しっかりとした理解,2,1,1,TRUE,1
19,37,19,2,hard luck,悪運,4,0,1,FALSE,0
19,38,38,2,low speed,遅いスピード,1,1,1,TRUE,1
19,39,57,2,lucky guess,運に任せた予想,3,0,1,FALSE,0
19,40,5,2,open arms,開いた腕,3,0,0,TRUE,0
19,41,36,2,poor health,不健康,2,1,1,TRUE,1
19,42,68,2,proud parents,誇りに思っている両親,2,1,1,TRUE,1
19,43,7,2,quick look,素早く見ること,2,1,1,TRUE,1
19,44,54,2,sharp rise,急上昇,2,1,1,TRUE,1
19,45,34,2,short notice,短い気付き,3,0,0,TRUE,0
19,46,14,2,slow learner,学びことが遅い人,2,1,1,TRUE,1
19,47,63,3,active personality,積極的な性格,2,,,,
19,48,20,3,cheap pay,安い支払い,2,,,,
19,49,60,3,dark society,闇社会,3,,,,
19,50,16,3,delicious season,美味しい季節,4,,,,
19,51,47,3,far eye,遠視,3,,,,
19,52,43,3,frank question,ゆるい質問,2,,,,
19,53,1,3,hot battle,熱戦,3,,,,
19,54,35,3,light content,軽い項目,3,,,,
19,55,48,3,narrow thought,狭い考え,3,,,,
19,56,29,3,pretty animal,可愛い動物,1,,,,
19,57,50,3,quiet war,静かな戦争,3,,,,
19,58,58,3,severe home,深刻な家,3,,,,
19,59,39,3,shallow injury,僅かな負傷,2,,,,
19,60,30,3,silent force,静かな力,2,,,,
19,61,69,3,slim branch,細い幹,2,,,,
19,62,9,3,soft atmosphere,軽い雰囲気,3,,,,
19,63,6,3,straight heart,真っ直ぐな心,4,,,,
19,64,2,3,sweet judgment,甘い判定,3,,,,
19,65,3,3,tall danger,高い危険,4,,,,
19,66,41,3,warm gift,温かい贈り物,2,,,,
19,67,52,3,weak rain ,弱い雨,1,,,,
19,68,62,3,wide market,広い市場,3,,,,
19,69,21,3,yellow voice,黄色い声,2,,,,
20,1,28,1,thick fog,厚い霧,1,1,1,TRUE,1
20,2,66,1,stupid idea,馬鹿な考え,1,1,1,TRUE,1
20,3,54,1,thin lips ,薄い唇,1,1,1,TRUE,1
20,4,41,1,deep love,深い愛,1,1,1,TRUE,1
20,5,3,1,small room,小さい部屋,1,1,1,TRUE,1
20,6,12,1,long sleep,長い睡眠,1,1,1,TRUE,1
20,7,7,1,cold tea,冷たいお茶,1,1,1,TRUE,1
20,8,14,1,broken window,壊れた窓,1,1,1,TRUE,1
20,9,69,1,final year,最後の年,1,1,1,TRUE,1
20,10,1,1,front tire,前輪,1,1,1,TRUE,1
20,11,4,1,famous person,有名な人,1,1,1,TRUE,1
20,12,27,1,good news,良い出来事,1,1,0,FALSE,1
20,13,56,1,economic growth,経済成長,1,1,1,TRUE,1
20,14,8,1,black hole,ブラックホール,1,1,1,TRUE,1
20,15,15,1,near future,近い将来,1,1,1,TRUE,1
20,16,22,1,tragic deaths,事故死,3,0,0,TRUE,0
20,17,62,1,beautiful woman,美しい女性,1,1,1,TRUE,1
20,18,5,1,handsome man,かっこいい男性,1,1,1,TRUE,1
20,19,39,1,bitter experience,苦い経験,1,1,1,TRUE,1
20,20,51,1,big eyes,大きな目,1,1,1,TRUE,1
20,21,44,1,high price,高い値段,1,1,1,TRUE,1
20,22,58,1,strong wind,強風,1,1,1,TRUE,1
20,23,30,1,clean water,きれいな水,1,1,1,TRUE,1
20,24,20,2,bad debt,悪い借金,3,0,0,TRUE,0
20,25,64,2,bare feet,大きな足,4,0,0,TRUE,0
20,26,42,2,brief moment,,4,0,0,TRUE,0
20,27,65,2,broad daylight,,4,0,0,TRUE,0
20,28,49,2,busy road,渋滞している道,1,1,1,TRUE,1
20,29,6,2,careful attention,注意深い態度,4,1,0,FALSE,1
20,30,57,2,coming months,来たる月,3,1,1,TRUE,1
20,31,23,2,early bird,,4,0,0,TRUE,0
20,32,34,2,easy decision,容易な判断,2,1,1,TRUE,1
20,33,63,2,false teeth,欠けた歯,2,0,0,TRUE,0
20,34,24,2,flat rate,平行な率,4,0,0,TRUE,0
20,35,53,2,free speech,自由な発言,3,1,0,FALSE,0
20,36,21,2,full understanding,完璧な理解,1,1,1,TRUE,1
20,37,26,2,hard luck,強運,2,0,0,TRUE,0
20,38,9,2,low speed,遅いスピード,1,1,1,TRUE,1
20,39,38,2,lucky guess,幸運な推測,2,0,0,TRUE,0
20,40,68,2,open arms,開いた腕,4,0,0,TRUE,0
20,41,11,2,poor health,不健康,3,1,1,TRUE,1
20,42,67,2,proud parents,誇り高き両親,4,0,0,TRUE,0
20,43,29,2,quick look,素早い確認,3,1,1,TRUE,1
20,44,36,2,sharp rise,,4,0,0,TRUE,0
20,45,47,2,short notice,素早い気付き,3,0,0,TRUE,0
20,46,37,2,slow learner,遅い学習者,2,0,1,FALSE,0
20,47,32,3,active personality,積極的な性格,2,,,,
20,48,16,3,cheap pay,安い支払い,3,,,,
20,49,59,3,dark society,暗い社会,2,,,,
20,50,43,3,delicious season,旬の季節,4,,,,
20,51,46,3,far eye,遠視,1,,,,
20,52,10,3,frank question,率直な質問,1,,,,
20,53,19,3,hot battle,熱い戦い,1,,,,
20,54,61,3,light content,軽い内容,2,,,,
