subject,itemID,order,condition,word,JP,rating,RaterA,RaterB,Agreement,Final
20,55,2,3,narrow thought,簡潔な考え,3,,,,
20,56,35,3,pretty animal,かわいい動物,1,,,,
20,57,52,3,quiet war,冷戦,3,,,,
20,58,48,3,severe home,,4,,,,
20,59,50,3,shallow injury,擦り傷,4,,,,
20,60,13,3,silent force,静かな力,3,,,,
20,61,33,3,slim branch,,4,,,,
20,62,18,3,soft atmosphere,柔らかな雰囲気,1,,,,
20,63,25,3,straight heart,真っ直ぐな心,1,,,,
20,64,40,3,sweet judgment,甘い判断,1,,,,
20,65,17,3,tall danger,とても危険,3,,,,
20,66,45,3,warm gift,暖かい贈り物,3,,,,
20,67,55,3,weak rain ,弱い雨,1,,,,
20,68,31,3,wide market,大きな市場,2,,,,
20,69,60,3,yellow voice,黄色い声,1,,,,
21,1,68,1,thick fog,細い狐,3,0,0,TRUE,0
21,2,7,1,stupid idea,馬鹿げた考え,1,1,1,TRUE,1
21,3,2,1,thin lips ,薄い唇,1,1,1,TRUE,1
21,4,60,1,deep love,深い愛,1,1,1,TRUE,1
21,5,15,1,small room,小さな部屋,1,1,1,TRUE,1
21,6,44,1,long sleep,長い睡眠,2,1,1,TRUE,1
21,7,31,1,cold tea,冷たいお茶,1,1,1,TRUE,1
21,8,59,1,broken window,割れた窓,2,1,1,TRUE,1
21,9,46,1,final year,最終年,2,1,1,TRUE,1
21,10,48,1,front tire,前輪,2,1,1,TRUE,1
21,11,19,1,famous person,有名人,1,1,1,TRUE,1
21,12,22,1,good news,良い知らせ,1,1,1,TRUE,1
21,13,24,1,economic growth,経済成長,1,1,1,TRUE,1
21,14,9,1,black hole,黒い穴,2,1,1,TRUE,1
21,15,56,1,near future,近い将来,2,1,1,TRUE,1
21,16,45,1,tragic deaths,悲劇の死,4,1,1,TRUE,1
21,17,32,1,beautiful woman,きれいな女性,1,1,1,TRUE,1
21,18,30,1,handsome man,かっこいい男性,1,1,1,TRUE,1
21,19,50,1,bitter experience,苦い経験,1,1,1,TRUE,1
21,20,55,1,big eyes,大きな目,1,1,1,TRUE,1
21,21,13,1,high price,高い値段,1,1,1,TRUE,1
21,22,12,1,strong wind,強い風,1,1,1,TRUE,1
21,23,26,1,clean water,きれいな水,1,1,1,TRUE,1
21,24,16,2,bad debt,悪い日,4,0,0,TRUE,0
21,25,53,2,bare feet,我慢強い,4,0,0,TRUE,0
21,26,18,2,brief moment,短い瞬間,2,1,1,TRUE,1
21,27,39,2,broad daylight,長い昼,3,0,0,TRUE,0
21,28,61,2,busy road,忙しい道,2,1,1,TRUE,1
21,29,17,2,careful attention,注意深い目配り,3,1,0,FALSE,1
21,30,27,2,coming months,来る月,3,1,1,TRUE,1
21,31,40,2,early bird,昔の鳥,4,0,0,TRUE,0
21,32,1,2,easy decision,簡単な決断,2,1,1,TRUE,1
21,33,10,2,false teeth,虫歯,3,0,0,TRUE,0
21,34,23,2,flat rate,穏やかなレート,3,0,0,TRUE,0
21,35,3,2,free speech,自由なスピーチ,2,0,0,TRUE,0
21,36,67,2,full understanding,完全理解,2,1,1,TRUE,1
21,37,11,2,hard luck,厳しい幸せ,4,0,0,TRUE,0
21,38,38,2,low speed,遅いスピード,2,1,1,TRUE,1
21,39,64,2,lucky guess,幸運な思い込み,4,0,0,TRUE,0
21,40,21,2,open arms,腕を広げる,2,0,0,TRUE,0
21,41,41,2,poor health,不健康,3,1,1,TRUE,1
21,42,28,2,proud parents,自慢できる親,3,0,0,TRUE,0
21,43,57,2,quick look,チラ見,2,1,1,TRUE,1
21,44,20,2,sharp rise,鋭い価格,3,0,0,TRUE,0
21,45,37,2,short notice,短い注意,3,0,0,TRUE,0
21,46,6,2,slow learner,遅い学習者,3,0,1,FALSE,0
21,47,66,3,active personality,元気な特徴,3,,,,
21,48,49,3,cheap pay,安い支払い,2,,,,
21,49,65,3,dark society,暗い社会,2,,,,
21,50,51,3,delicious season,美味しい季節,3,,,,
21,51,8,3,far eye,遠い目,2,,,,
21,52,69,3,frank question,単純な問題,3,,,,
21,53,62,3,hot battle,熱い戦い,2,,,,
21,54,35,3,light content,単純な内容,3,,,,
21,55,33,3,narrow thought,狭い考え,3,,,,
21,56,5,3,pretty animal,可愛い動物,1,,,,
21,57,58,3,quiet war,冷戦,3,,,,
21,58,34,3,severe home,厳しい家,3,,,,
21,59,43,3,shallow injury,浅い傷,2,,,,
21,60,42,3,silent force,静かな力,4,,,,
21,61,63,3,slim branch,細い枝,1,,,,
21,62,54,3,soft atmosphere,柔らかい雰囲気,1,,,,
21,63,47,3,straight heart,真っ直ぐな気持ち,2,,,,
21,64,36,3,sweet judgment,甘い判断,3,,,,
21,65,25,3,tall danger,高い危険性,2,,,,
21,66,14,3,warm gift,暖かい贈り物,3,,,,
21,67,4,3,weak rain ,弱い雨,1,,,,
21,68,52,3,wide market,広い市場,1,,,,
21,69,29,3,yellow voice,黄色い声援,1,,,,
22,1,13,1,thick fog,薄い霧,2,0,0,TRUE,0
22,2,14,1,stupid idea,愚かな考え,1,1,1,TRUE,1
22,3,42,1,thin lips,薄い唇,1,1,1,TRUE,1
22,4,15,1,deep love,深い愛情,1,1,1,TRUE,1
22,5,24,1,small room,小さな部屋,1,1,1,TRUE,1
22,6,25,1,long sleep,長い眠り,1,1,1,TRUE,1
22,7,34,1,cold tea,冷たいお茶,1,1,1,TRUE,1
22,8,41,1,broken window,割れた窓,1,1,1,TRUE,1
22,9,62,1,final year,最後の年,1,1,1,TRUE,1
22,10,1,1,front tire,前側のタイヤ,1,1,1,TRUE,1
22,11,63,1,famous person,有名な人物,1,1,1,TRUE,1
22,12,40,1,good news,良い知らせ,1,1,1,TRUE,1
22,13,17,1,economic growth,経済成長,1,1,1,TRUE,1
22,14,9,1,black hole,ブラックホール,1,1,1,TRUE,1
22,15,35,1,near future,近い将来,1,1,1,TRUE,1
22,16,22,1,tragic deaths,戦略的な死,4,0,0,TRUE,0
22,17,27,1,beautiful woman,美しい女,1,1,1,TRUE,1
22,18,7,1,handsome man,美形の男性,1,1,1,TRUE,1
22,19,47,1,bitter experience,苦い経験,2,1,1,TRUE,1
22,20,64,1,big eyes,大きい目,1,1,1,TRUE,1
22,21,66,1,high price,高い値段,1,1,1,TRUE,1
22,22,53,1,strong wind,強い風,3,1,1,TRUE,1
22,23,36,1,clean water,綺麗な水,1,1,1,TRUE,1
22,24,31,2,bad debt,悪い借金,4,0,0,TRUE,0
22,25,10,2,bare feet,裸足,1,1,1,TRUE,1
22,26,29,2,brief moment,短いひととき,1,1,1,TRUE,1
22,27,67,2,broad daylight,広い日光,4,0,0,TRUE,0
22,28,18,2,busy road,混んでいる道,1,1,1,TRUE,1
22,29,69,2,careful attention,注意深い注目,3,1,0,FALSE,1
22,30,57,2,coming months,来たる月,2,1,1,TRUE,1
22,31,12,2,early bird,早い鳥,4,0,0,TRUE,0
22,32,16,2,easy decision,簡単な決断,2,1,1,TRUE,1
22,33,3,2,false teeth,虫歯,3,0,0,TRUE,0
22,34,2,2,flat rate,均一の値,3,0,1,FALSE,0
22,35,56,2,free speech,自由な演説,3,0,0,TRUE,0
22,36,51,2,full understanding,十分な理解,4,1,1,TRUE,1
22,37,49,2,hard luck,硬い運,4,0,0,TRUE,0
22,38,55,2,low speed,遅い速度,2,1,1,TRUE,1
22,39,43,2,lucky guess,幸運な推測,4,0,1,FALSE,0
22,40,68,2,open arms,広げられた腕,3,0,0,TRUE,0
22,41,21,2,poor health,貧しい健康,3,0,1,FALSE,0
22,42,33,2,proud parents,誇らしげな両親,3,1,1,TRUE,1
22,43,60,2,quick look,素早く見ること,2,1,1,TRUE,1
22,44,28,2,sharp rise,鋭い米,4,0,0,TRUE,0
22,45,6,2,short notice,簡単な気付き,4,0,0,TRUE,0
22,46,38,2,slow learner,遅い学習者,3,0,1,FALSE,0
22,47,23,3,active personality,活発な性格,1,,,,
22,48,52,3,cheap pay,安い賃金,3,,,,
22,49,46,3,dark society,暗い社会,3,,,,
22,50,39,3,delicious season,おいしい季節,4,,,,
22,51,54,3,far eye,遠い目,4,,,,
22,52,11,3,frank question,率直な質問,1,,,,
22,53,44,3,hot battle,熱い戦い,3,,,,
22,54,61,3,light content,軽い内容,4,,,,
22,55,19,3,narrow thought,狭い考え,3,,,,
22,56,58,3,pretty animal,かわいい動物,1,,,,
22,57,20,3,quiet war,冷戦,3,,,,
22,58,8,3,severe home,厳しい家,2,,,,
22,59,48,3,shallow injury,浅い怪我,4,,,,
22,60,5,3,silent force,静かな軍隊,4,,,,
22,61,26,3,slim branch,細い枝,3,,,,
22,62,4,3,soft atmosphere,柔らかい雰囲気,1,,,,
22,63,37,3,straight heart,まっすぐな心,3,,,,
22,64,32,3,sweet judgment,甘い審査,4,,,,
22,65,45,3,tall danger,背の高い危険,4,,,,
22,66,30,3,warm gift,温かい贈り物,1,,,,
22,67,59,3,weak rain,弱い雨,3,,,,
22,68,50,3,wide market,広い市場,3,,,,
22,69,65,3,yellow voice,黄色い声,1,,,,
23,1,15,1,thick fog,小さいカエル,4,0,0,TRUE,0
23,2,47,1,stupid idea,馬鹿な考え,2,1,1,TRUE,1
23,3,23,1,thin lips,薄い唇,2,1,1,TRUE,1
23,4,5,1,deep love,深い愛情,2,1,1,TRUE,1
23,5,10,1,small room,小さい部屋,2,1,1,TRUE,1
23,6,44,1,long sleep,長い眠り,2,1,1,TRUE,1
23,7,1,1,cold tea,冷たいお茶,3,1,1,TRUE,1
23,8,61,1,broken window,壊れた窓,1,1,1,TRUE,1
23,9,56,1,final year,最後の年,3,1,1,TRUE,1
23,10,9,1,front tire,前輪,1,1,1,TRUE,1
23,11,29,1,famous person,有名人,1,1,1,TRUE,1
23,12,40,1,good news,良い知らせ,2,1,1,TRUE,1
23,13,25,1,economic growth,経済成長,1,1,1,TRUE,1
23,14,17,1,black hole,ブラックホール,1,1,1,TRUE,1
23,15,35,1,near future,近い将来,1,1,1,TRUE,1
23,16,4,1,tragic deaths,,4,0,0,TRUE,0
23,17,59,1,beautiful woman,きれいな女性,1,1,1,TRUE,1
23,18,49,1,handsome man,ハンサムな男性,1,1,1,TRUE,1
23,19,3,1,bitter experience,苦い経験,1,1,1,TRUE,1
23,20,13,1,big eyes,大きな目,4,1,1,TRUE,1
23,21,52,1,high price,高額,1,1,1,TRUE,1
23,22,42,1,strong wind,,1,0,0,TRUE,0
23,23,31,1,clean water,真水,3,0,1,FALSE,1
23,24,18,1,bad debt,,4,0,0,TRUE,0
23,25,22,2,bare feet,素足,1,1,1,TRUE,1
23,26,58,2,brief moment,大切な瞬間,4,0,0,TRUE,0
23,27,34,2,broad daylight,日光浴,4,0,0,TRUE,0
23,28,46,2,busy road,混んでいる道,2,1,1,TRUE,1
23,29,38,2,careful attention,注意深く注目する,4,1,0,FALSE,1
23,30,19,2,coming months,来月中,3,0,0,TRUE,0
23,31,24,2,early bird,鶏,4,0,0,TRUE,0
23,32,8,2,easy decision,簡単な決断,2,1,1,TRUE,1
23,33,27,2,false teeth,嘘つき,4,0,0,TRUE,0
23,34,69,2,flat rate,横ばい,3,0,0,TRUE,0
23,35,43,2,free speech,じゆうなスピーチ,3,0,0,TRUE,0
23,36,37,2,full understanding,完全な理解,2,1,1,TRUE,1
23,37,26,2,hard luck,不運,4,1,1,TRUE,1
23,38,28,2,low speed,ゆっくり,2,1,1,TRUE,1
23,39,68,2,lucky guess,やまかん,4,0,1,FALSE,0
23,40,32,2,open arms,伸び,4,0,0,TRUE,0
23,41,55,2,poor health,不健康,3,1,1,TRUE,1
23,42,60,2,proud parents,両親を誇りに思う,3,0,0,TRUE,0
23,43,64,2,quick look,ぱっと見,3,1,1,TRUE,1
23,44,6,2,sharp rise,急な上昇,3,1,1,TRUE,1
23,45,7,2,short notice,とっさのひらめき,3,0,0,TRUE,0
23,46,48,2,slow learner,学習に時間がかかる人,4,1,1,TRUE,1
23,47,16,3,active personality,積極的な性格,3,,,,
23,48,36,3,cheap pay,安い賃金,2,,,,
23,49,63,3,dark society,社会の闇,3,,,,
23,50,21,3,delicious season,実りの時期,3,,,,
23,51,50,3,far eye,遠い目,2,,,,
23,52,62,3,frank question,簡単な質問,4,,,,
23,53,39,3,hot battle,突発的な戦い,4,,,,
23,54,45,3,light content,,4,,,,
23,55,2,3,narrow thought,狭い考え方,3,,,,
23,56,67,3,pretty animal,可愛い動物,2,,,,
23,57,53,3,quiet war,戦争をやめる,3,,,,
23,58,14,3,severe home,,4,,,,
23,59,11,3,shallow injury,,4,,,,
23,60,20,3,silent force,無言の,3,,,,
23,61,51,3,slim branch,細い枝,4,,,,
23,62,33,3,soft atmosphere,柔らかな雰囲気,3,,,,
23,63,12,3,straight heart,通常の心拍,4,,,,
23,64,41,3,sweet judgment,甘い判断,3,,,,
23,65,57,3,tall danger,非常に危険,3,,,,
23,66,66,3,warm gift,ささやかな贈り物,4,,,,
23,67,54,3,weak rain,小雨,1,,,,
23,68,30,3,wide market,広い市場,3,,,,
23,69,65,3,yellow voice,黄色い歓声,2,,,,
24,1,61,1,thick fog,濃い霧,1,,,,1
24,2,16,1,stupid idea,愚かな考え,1,,,,1
24,3,44,1,thin lips,薄い唇,2,,,,1
24,4,31,1,deep love,深い愛,1,,,,1
24,5,33,1,small room,小さな部屋,1,,,,1
24,6,68,1,long sleep,長い眠り,2,,,,1
24,7,32,1,cold tea,冷たいお茶,1,,,,1
24,8,35,1,broken window,割れた窓,1,,,,1
24,9,10,1,final year,最後の年,1,,,,1
24,10,20,1,front tire,前のタイヤ,1,,,,1
24,11,27,1,famous person,有名な人,1,,,,1
24,12,17,1,good news,いい話,1,,,,1
24,13,23,1,economic growth,経済成長,1,,,,1
24,14,64,1,black hole,暗い穴,2,,,,1
24,15,7,1,near future,近い将来,1,,,,1
24,16,53,1,tragic deaths,悲劇的な死,3,,,,1
24,17,60,1,beautiful woman,美しい女性,1,,,,1
24,18,30,1,handsome man,かっこいい男性,1,,,,1
24,19,63,1,bitter experience,苦い経験,1,,,,1
24,20,12,1,big eyes,大きな目,1,,,,1
24,21,2,1,high price,高い金額,1,,,,1
24,22,49,1,strong wind,強い風,1,,,,1
24,23,47,1,clean water,きれいな水,1,,,,1
24,24,38,2,bad debt,ひどい借金,2,,,,0
24,25,5,2,bare feet,裸足,1,,,,1
24,26,40,2,brief moment,一瞬,1,,,,1
24,27,24,2,broad daylight,広い日の光,2,,,,0
24,28,25,2,busy road,混雑する道,1,,,,1
24,29,1,2,careful attention,注意深い注目,3,,,,1
24,30,18,2,coming months,来る月,1,,,,1
24,31,8,2,early bird,,4,,,,0
24,32,66,2,easy decision,容易な決断,2,,,,1
24,33,39,2,false teeth,間違った歯,3,,,,0
24,34,56,2,flat rate,真っ直ぐな割合,2,,,,0
24,35,59,2,free speech,自由な発言,2,,,,0
24,36,28,2,full understanding,完全な理解,2,,,,1
24,37,69,2,hard luck,難しい幸運,3,,,,0
24,38,22,2,low speed,ゆっくりな速さ,2,,,,1
24,39,48,2,lucky guess,幸運な思いつき,3,,,,0
24,40,57,2,open arms,開けた腕,2,,,,0
24,41,37,2,poor health,良くない体調,4,,,,0
24,42,21,2,proud parents,尊敬する両親,3,,,,0
24,43,52,2,quick look,早い知覚,4,,,,0
24,44,11,2,sharp rise,急激な上昇,1,,,,1
24,45,9,2,short notice,端的な気付き,3,,,,0
24,46,6,2,slow learner,ゆっくりな学習者,2,,,,0
24,47,42,3,active personality,積極的な性格,1,,,,
24,48,3,3,cheap pay,安い賃金,1,,,,
24,49,19,3,dark society,暗い社会,1,,,,
24,50,43,3,delicious season,美味しい季節,2,,,,
24,51,46,3,far eye,遠い目,2,,,,
24,52,62,3,frank question,率直な疑問,1,,,,
24,53,55,3,hot battle,熱い戦い,1,,,,
24,54,65,3,light content,薄い内容,3,,,,
24,55,14,3,narrow thought,狭い考え,3,,,,
24,56,51,3,pretty animal,かわいい動物,1,,,,
24,57,29,3,quiet war,静かな戦争,2,,,,
24,58,26,3,severe home,ひどい家,2,,,,
24,59,4,3,shallow injury,浅い傷,3,,,,
24,60,34,3,silent force,静かな力,3,,,,
24,61,41,3,slim branch,細い枝,1,,,,
24,62,67,3,soft atmosphere,やわらかい空気,2,,,,
24,63,50,3,straight heart,まっすぐな心,1,,,,
24,64,36,3,sweet judgment,甘い判断,2,,,,
24,65,45,3,tall danger,高い危険,2,,,,
24,66,13,3,warm gift,温かい贈り物,1,,,,
24,67,58,3,weak rain,弱い雨,1,,,,
24,68,54,3,wide market,広い市場,2,,,,
24,69,15,3,yellow voice,黄色い歓声,1,,,,
25,1,35,1,thick fog,濃い霧,2,,,,1
25,2,29,1,stupid idea,馬鹿な考え,1,,,,1
25,3,64,1,thin lips,薄い唇,1,,,,1
25,4,55,1,deep love,深い愛,1,,,,1
25,5,34,1,small room,小さな部屋,1,,,,1
25,6,32,1,long sleep,長い眠り,1,,,,1
25,7,5,1,cold tea,冷たいお茶,1,,,,1
25,8,38,1,broken window,壊れた窓,1,,,,1
25,9,16,1,final year,最終年度,1,,,,1
25,10,51,1,front tire,前輪,1,,,,1
25,11,13,1,famous person,有名な人,1,,,,1
25,12,7,1,good news,朗報,1,,,,1
25,13,30,1,economic growth,経済的な成長,2,,,,1
25,14,10,1,black hole,ブラックホール,1,,,,1
25,15,22,1,near future,近い将来,1,,,,1
25,16,65,1,tragic deaths,悲劇の死,2,,,,1
25,17,33,1,beautiful woman,美しい女性,1,,,,1
25,18,41,1,handsome man,ハンサムな男性,1,,,,1
25,19,21,1,bitter experience,苦い経験,1,,,,1
25,20,66,1,big eyes,大きな目,1,,,,1
25,21,45,1,high price,高値,1,,,,1
25,22,42,1,strong wind,強い風,2,,,,1
25,23,26,1,clean water,きれいな水,1,,,,1
25,24,61,2,bad debt,悪い負担,2,,,,0
25,25,53,2,bare feet,裸足,1,,,,1
25,26,69,2,brief moment,短い瞬間,1,,,,1
25,27,48,2,broad daylight,勢いよく差し込む日光,2,,,,0
25,28,18,2,busy road,忙しない街道,1,,,,1
25,29,43,2,careful attention,注意深い態度,2,,,,1
25,30,23,2,coming months,やってくる月達,2,,,,0
25,31,44,2,early bird,早めの鳥,3,,,,0
25,32,28,2,easy decision,簡単な決断,1,,,,1
25,33,59,2,false teeth,間違った歯,3,,,,0
25,34,58,2,flat rate,平らな値,2,,,,0
25,35,4,2,free speech,自由なスピーチ,1,,,,0
25,36,6,2,full understanding,完全理解,1,,,,1
25,37,20,2,hard luck,激しい幸運,2,,,,0
25,38,1,2,low speed,o遅いスピード,1,,,,1
25,39,56,2,lucky guess,幸運の推測,2,,,,0
25,40,24,2,open arms,広げた腕,2,,,,0
25,41,15,2,poor health,ひどい体調,2,,,,0
25,42,3,2,proud parents,誇りのある両親,1,,,,0
25,43,11,2,quick look,早く見る,2,,,,1
25,44,52,2,sharp rise,急上昇,1,,,,1
25,45,63,2,short notice,短い忠告,1,,,,0
25,46,12,2,slow learner,ゆっくりと学習する人,1,,,,1
25,47,67,3,active personality,活動的な性格,2,,,,
25,48,37,3,cheap pay,安い給料,2,,,,
25,49,46,3,dark society,闇の社会,1,,,,
25,50,60,3,delicious season,美味しい季節,2,,,,
25,51,8,3,far eye,離れ目,4,,,,
25,52,14,3,frank question,率直な疑問,1,,,,
25,53,31,3,hot battle,魅惑的な戦い,1,,,,
25,54,27,3,light content,明るい内容,1,,,,
25,55,2,3,narrow thought,狭い考え,4,,,,
25,56,19,3,pretty animal,可愛い動物,1,,,,
25,57,50,3,quiet war,冷戦,1,,,,
25,58,39,3,severe home,激しい家,1,,,,
25,59,62,3,shallow injury,軽症,3,,,,
25,60,25,3,silent force,静かな力,1,,,,
25,61,57,3,slim branch,細い枝,1,,,,
25,62,47,3,soft atmosphere,柔らかい空気,2,,,,
25,63,9,3,straight heart,真っ直ぐな心,3,,,,
25,64,54,3,sweet judgment,優しい判断,1,,,,
25,65,17,3,tall danger,大きな危険,4,,,,
25,66,36,3,warm gift,心温まるギフト,2,,,,
25,67,40,3,weak rain,一週間続く雨,3,,,,
25,68,68,3,wide market,幅広い市場,2,,,,
25,69,49,3,yellow voice,黄色い声援,1,,,,
26,1,29,1,thick fog,,4,,,,0
26,2,50,1,stupid idea,馬鹿げた考え,1,,,,1
26,3,60,1,thin lips,薄い唇,2,,,,1
26,4,67,1,deep love,深い愛,1,,,,1
26,5,68,1,small room,小さな部屋,1,,,,1
26,6,34,1,long sleep,長い眠り,1,,,,1
26,7,66,1,cold tea,冷たいお茶,1,,,,1
26,8,17,1,broken window,壊れた窓,1,,,,1
26,9,53,1,final year,最後の年,1,,,,1
26,10,28,1,front tire,正面の,4,,,,0
26,11,69,1,famous person,有名な人物,1,,,,1
26,12,14,1,good news,良い知らせ,1,,,,1
26,13,5,1,economic growth,経済成長,1,,,,1
26,14,31,1,black hole,黒い穴,2,,,,1
26,15,26,1,near future,近い将来将来,1,,,,1
26,16,22,1,tragic deaths,奇妙な死,3,,,,0
26,17,58,1,beautiful woman,美しい女性,1,,,,1
26,18,16,1,handsome man,ハンサムな男性,1,,,,1
26,19,11,1,bitter experience,苦い経験,1,,,,1
26,20,19,1,big eyes,大きな瞳,2,,,,1
26,21,15,1,high price,高い価格,2,,,,1
26,22,46,1,strong wind,強い風,1,,,,1
26,23,64,1,clean water,綺麗な水,1,,,,1
26,24,9,2,bad debt,悪い賭け,2,,,,0
26,25,54,2,bare feet,,4,,,,0
26,26,57,2,brief moment,,4,,,,0
26,27,39,2,broad daylight,,4,,,,0
26,28,40,2,busy road,忙しい道,3,,,,1
26,29,41,2,careful attention,注意深い注意,4,,,,0
26,30,1,2,coming months,来る月,3,,,,1
26,31,51,2,early bird,早い鳥,3,,,,0
26,32,4,2,easy decision,簡単な判断,2,,,,1
26,33,27,2,false teeth,嘘の歯,3,,,,1
26,34,33,2,flat rate,,4,,,,0
26,35,47,2,free speech,自由なスピーチ,2,,,,0
26,36,24,2,full understanding,完璧な理解,2,,,,1
26,37,12,2,hard luck,困難な幸運,3,,,,0
26,38,42,2,low speed,遅いスピード,1,,,,1
26,39,56,2,lucky guess,幸運な推測,3,,,,0
26,40,61,2,open arms,開いた腕,3,,,,0
26,41,25,2,poor health,不健康,3,,,,1
26,42,52,2,proud parents,誇れる親,3,,,,0
26,43,55,2,quick look,ぱっと見,3,,,,1
26,44,20,2,sharp rise,,4,,,,0
26,45,36,2,short notice,短い気づき,3,,,,0
26,46,6,2,slow learner,遅い　学習者,3,,,,0
26,47,30,3,active personality,活動的な個性,4,,,,
26,48,32,3,cheap pay,貧相な支払い,4,,,,
26,49,37,3,dark society,暗い社会,2,,,,
26,50,3,3,delicious season,美味しい　季節,3,,,,
26,51,7,3,far eye,遠い目,2,,,,
26,52,43,3,frank question,率直な質問,3,,,,
26,53,65,3,hot battle,熱いバトル,1,,,,
26,54,8,3,light content,明るいコンテンツ,3,,,,
26,55,48,3,narrow thought,,4,,,,
26,56,35,3,pretty animal,可愛い動物,1,,,,
26,57,45,3,quiet war,冷戦,1,,,,
26,58,10,3,severe home,,4,,,,
26,59,23,3,shallow injury,怪我,4,,,,
26,60,13,3,silent force,静かな,3,,,,
26,61,21,3,slim branch,細長いブランチ,4,,,,
26,62,2,3,soft atmosphere,柔らかい　気温,3,,,,
26,63,63,3,straight heart,真っ直ぐな心,2,,,,
26,64,49,3,sweet judgment,優しい判断,3,,,,
26,65,18,3,tall danger,高い危険,4,,,,
26,66,38,3,warm gift,温かい贈り物,1,,,,
26,67,62,3,weak rain,弱い雨,1,,,,
26,68,44,3,wide market,広い市場,1,,,,
26,69,59,3,yellow voice,黄色い声,2,,,,
27,1,16,1,thick fog,濃い霧,2,,,,1
27,2,27,1,stupid idea,馬鹿な考え,1,,,,1
27,3,45,1,thin lips,薄い唇,1,,,,1
27,4,38,1,deep love,深い愛,1,,,,1
27,5,65,1,small room,小さい部屋,1,,,,1
27,6,12,1,long sleep,長い睡眠,1,,,,1
27,7,54,1,cold tea,冷たいお茶,1,,,,1
27,8,15,1,broken window,割れた窓,1,,,,1
27,9,42,1,final year,最後の年,1,,,,1
27,10,10,1,front tire,前輪,1,,,,1
27,11,34,1,famous person,有名人,1,,,,1
27,12,32,1,good news,良いニュース,1,,,,1
27,13,20,1,economic growth,経済成長,1,,,,1
27,14,11,1,black hole,ブラックホール,1,,,,1
27,15,40,1,near future,近い未来,1,,,,1
27,16,49,1,tragic deaths,,4,,,,0
27,17,4,1,beautiful woman,美しい女性,1,,,,1
27,18,3,1,handsome man,イケメン男性,1,,,,1
27,19,52,1,bitter experience,苦い思い出,1,,,,1
27,20,25,1,big eyes,大きい目,1,,,,1
27,21,13,1,high price,高値,1,,,,1
27,22,62,1,strong wind,強風,1,,,,1
27,23,41,1,clean water,きれいな水,1,,,,1
27,24,66,2,bad debt,闇金,2,,,,0
27,25,14,2,bare feet,裸足,1,,,,1
27,26,64,2,brief moment,短い間,1,,,,1
27,27,18,2,broad daylight,昼夜の境,4,,,,0
27,28,58,2,busy road,渋滞,1,,,,1
27,29,55,2,careful attention,慎重な注意,1,,,,1
27,30,44,2,coming months,翌月,1,,,,1
27,31,26,2,early bird,早い鳥,3,,,,0
27,32,5,2,easy decision,簡単な決定,1,,,,1
27,33,63,2,false teeth,欠けた歯,2,,,,0
27,34,59,2,flat rate,平坦なレート,1,,,,0
27,35,9,2,free speech,フリースピーチ,1,,,,0
27,36,6,2,full understanding,完全な理解,1,,,,1
27,37,57,2,hard luck,厳しい運,4,,,,0
27,38,46,2,low speed,ゆっくりなスピード,3,,,,1
27,39,33,2,lucky guess,幸運な推測,2,,,,0
27,40,43,2,open arms,,4,,,,0
27,41,69,2,poor health,悪い健康,1,,,,0
27,42,37,2,proud parents,誇れる両親,3,,,,0
27,43,47,2,quick look,早く視る,3,,,,1
27,44,19,2,sharp rise,急上昇,1,,,,1
27,45,61,2,short notice,短い通知,2,,,,0
27,46,67,2,slow learner,遅い学習者,3,,,,0
27,47,23,3,active personality,社交的な人間性,2,,,,
27,48,29,3,cheap pay,低賃金,2,,,,
27,49,56,3,dark society,闇社会,2,,,,
